ts_anchor,ts_target,past_pv,target
2025-06-20 14:45:00+08:00,2025-06-20 15:00:00+08:00,"[20347.666, 35756.332, 32170.666, 20348.0, 18860.334, 20103.334, 17274.666, 13996.0]",15723.333
2025-06-20 15:00:00+08:00,2025-06-20 15:15:00+08:00,"[35756.332, 32170.666, 20348.0, 18860.334, 20103.334, 17274.666, 13996.0, 12866.333]",12852.333
2025-06-20 15:15:00+08:00,2025-06-20 15:30:00+08:00,"[32170.666, 20348.0, 18860.334, 20103.334, 17274.666, 13996.0, 12866.333, 15723.333]",11040.667
2025-06-20 15:30:00+08:00,2025-06-20 15:45:00+08:00,"[20348.0, 18860.334, 20103.334, 17274.666, 13996.0, 12866.333, 15723.333, 12852.333]",6014.3335
2025-06-20 15:45:00+08:00,2025-06-20 16:00:00+08:00,"[18860.334, 20103.334, 17274.666, 13996.0, 12866.333, 15723.333, 12852.333, 11040.667]",1845.3334
2025-06-20 16:00:00+08:00,2025-06-20 16:15:00+08:00,"[20103.334, 17274.666, 13996.0, 12866.333, 15723.333, 12852.333, 11040.667, 6014.3335]",4049.3333
2025-06-20 16:15:00+08:00,2025-06-20 16:30:00+08:00,"[17274.666, 13996.0, 12866.333, 15723.333, 12852.333, 11040.667, 6014.3335, 1845.3334]",5139.3335
2025-06-20 16:30:00+08:00,2025-06-20 16:45:00+08:00,"[13996.0, 12866.333, 15723.333, 12852.333, 11040.667, 6014.3335, 1845.3334, 4049.3333]",3930.0
2025-06-20 16:45:00+08:00,2025-06-20 17:00:00+08:00,"[12866.333, 15723.333, 12852.333, 11040.667, 6014.3335, 1845.3334, 4049.3333, 5139.3335]",3693.0
2025-06-20 17:00:00+08:00,2025-06-20 17:15:00+08:00,"[15723.333, 12852.333, 11040.667, 6014.3335, 1845.3334, 4049.3333, 5139.3335, 3930.0]",5148.0
2025-06-20 17:15:00+08:00,2025-06-20 17:30:00+08:00,"[12852.333, 11040.667, 6014.3335, 1845.3334, 4049.3333, 5139.3335, 3930.0, 3693.0]",4492.0
2025-06-20 17:30:00+08:00,2025-06-20 17:45:00+08:00,"[11040.667, 6014.3335, 1845.3334, 4049.3333, 5139.3335, 3930.0, 3693.0, 5148.0]",2975.0
2025-06-20 17:45:00+08:00,2025-06-20 18:00:00+08:00,"[6014.3335, 1845.3334, 4049.3333, 5139.3335, 3930.0, 3693.0, 5148.0, 4492.0]",2695.6667
2025-06-20 18:00:00+08:00,2025-06-20 18:15:00+08:00,"[1845.3334, 4049.3333, 5139.3335, 3930.0, 3693.0, 5148.0, 4492.0, 2975.0]",2110.6667
2025-06-20 18:15:00+08:00,2025-06-20 18:30:00+08:00,"[4049.3333, 5139.3335, 3930.0, 3693.0, 5148.0, 4492.0, 2975.0, 2695.6667]",1098.0
2025-06-20 18:30:00+08:00,2025-06-20 18:45:00+08:00,"[5139.3335, 3930.0, 3693.0, 5148.0, 4492.0, 2975.0, 2695.6667, 2110.6667]",331.33334
2025-06-20 18:45:00+08:00,2025-06-20 19:00:00+08:00,"[3930.0, 3693.0, 5148.0, 4492.0, 2975.0, 2695.6667, 2110.6667, 1098.0]",19.666666
2025-06-21 07:30:00+08:00,2025-06-21 07:45:00+08:00,"[130.33333, 456.33334, 313.33334, 3980.6667, 8770.0, 3764.6667, 19245.666, 9543.667]",19009.334
2025-06-21 07:45:00+08:00,2025-06-21 08:00:00+08:00,"[456.33334, 313.33334, 3980.6667, 8770.0, 3764.6667, 19245.666, 9543.667, 10968.667]",9377.0
2025-06-21 08:00:00+08:00,2025-06-21 08:15:00+08:00,"[313.33334, 3980.6667, 8770.0, 3764.6667, 19245.666, 9543.667, 10968.667, 19009.334]",23030.0
2025-06-21 08:15:00+08:00,2025-06-21 08:30:00+08:00,"[3980.6667, 8770.0, 3764.6667, 19245.666, 9543.667, 10968.667, 19009.334, 9377.0]",32918.0
2025-06-21 08:30:00+08:00,2025-06-21 08:45:00+08:00,"[8770.0, 3764.6667, 19245.666, 9543.667, 10968.667, 19009.334, 9377.0, 23030.0]",39344.668
2025-06-21 08:45:00+08:00,2025-06-21 09:00:00+08:00,"[3764.6667, 19245.666, 9543.667, 10968.667, 19009.334, 9377.0, 23030.0, 32918.0]",16928.334
2025-06-21 09:00:00+08:00,2025-06-21 09:15:00+08:00,"[19245.666, 9543.667, 10968.667, 19009.334, 9377.0, 23030.0, 32918.0, 39344.668]",31193.334
2025-06-21 09:15:00+08:00,2025-06-21 09:30:00+08:00,"[9543.667, 10968.667, 19009.334, 9377.0, 23030.0, 32918.0, 39344.668, 16928.334]",22709.666
2025-06-21 09:30:00+08:00,2025-06-21 09:45:00+08:00,"[10968.667, 19009.334, 9377.0, 23030.0, 32918.0, 39344.668, 16928.334, 31193.334]",24715.0
2025-06-21 09:45:00+08:00,2025-06-21 10:00:00+08:00,"[19009.334, 9377.0, 23030.0, 32918.0, 39344.668, 16928.334, 31193.334, 22709.666]",25674.666
2025-06-21 10:00:00+08:00,2025-06-21 10:15:00+08:00,"[9377.0, 23030.0, 32918.0, 39344.668, 16928.334, 31193.334, 22709.666, 24715.0]",15686.667
2025-06-21 10:15:00+08:00,2025-06-21 10:30:00+08:00,"[23030.0, 32918.0, 39344.668, 16928.334, 31193.334, 22709.666, 24715.0, 25674.666]",15519.667
2025-06-21 10:30:00+08:00,2025-06-21 10:45:00+08:00,"[32918.0, 39344.668, 16928.334, 31193.334, 22709.666, 24715.0, 25674.666, 15686.667]",50996.332
2025-06-21 10:45:00+08:00,2025-06-21 11:00:00+08:00,"[39344.668, 16928.334, 31193.334, 22709.666, 24715.0, 25674.666, 15686.667, 15519.667]",54181.0
2025-06-21 11:00:00+08:00,2025-06-21 11:15:00+08:00,"[16928.334, 31193.334, 22709.666, 24715.0, 25674.666, 15686.667, 15519.667, 50996.332]",37561.0
2025-06-21 11:15:00+08:00,2025-06-21 11:30:00+08:00,"[31193.334, 22709.666, 24715.0, 25674.666, 15686.667, 15519.667, 50996.332, 54181.0]",32597.666
2025-06-21 11:30:00+08:00,2025-06-21 11:45:00+08:00,"[22709.666, 24715.0, 25674.666, 15686.667, 15519.667, 50996.332, 54181.0, 37561.0]",29211.0
2025-06-21 11:45:00+08:00,2025-06-21 12:00:00+08:00,"[24715.0, 25674.666, 15686.667, 15519.667, 50996.332, 54181.0, 37561.0, 32597.666]",13093.333
2025-06-21 12:00:00+08:00,2025-06-21 12:15:00+08:00,"[25674.666, 15686.667, 15519.667, 50996.332, 54181.0, 37561.0, 32597.666, 29211.0]",18709.0
2025-06-21 12:15:00+08:00,2025-06-21 12:30:00+08:00,"[15686.667, 15519.667, 50996.332, 54181.0, 37561.0, 32597.666, 29211.0, 13093.333]",38802.332
2025-06-21 12:30:00+08:00,2025-06-21 12:45:00+08:00,"[15519.667, 50996.332, 54181.0, 37561.0, 32597.666, 29211.0, 13093.333, 18709.0]",17681.0
2025-06-21 12:45:00+08:00,2025-06-21 13:00:00+08:00,"[50996.332, 54181.0, 37561.0, 32597.666, 29211.0, 13093.333, 18709.0, 38802.332]",41270.0
2025-06-21 13:00:00+08:00,2025-06-21 13:15:00+08:00,"[54181.0, 37561.0, 32597.666, 29211.0, 13093.333, 18709.0, 38802.332, 17681.0]",14799.0
2025-06-21 13:15:00+08:00,2025-06-21 13:30:00+08:00,"[37561.0, 32597.666, 29211.0, 13093.333, 18709.0, 38802.332, 17681.0, 41270.0]",23447.0
2025-06-21 13:30:00+08:00,2025-06-21 13:45:00+08:00,"[32597.666, 29211.0, 13093.333, 18709.0, 38802.332, 17681.0, 41270.0, 14799.0]",27452.666
2025-06-21 13:45:00+08:00,2025-06-21 14:00:00+08:00,"[29211.0, 13093.333, 18709.0, 38802.332, 17681.0, 41270.0, 14799.0, 23447.0]",41271.332
2025-06-21 14:00:00+08:00,2025-06-21 14:15:00+08:00,"[13093.333, 18709.0, 38802.332, 17681.0, 41270.0, 14799.0, 23447.0, 27452.666]",17646.666
2025-06-21 14:15:00+08:00,2025-06-21 14:30:00+08:00,"[18709.0, 38802.332, 17681.0, 41270.0, 14799.0, 23447.0, 27452.666, 41271.332]",12951.0
2025-06-21 14:30:00+08:00,2025-06-21 14:45:00+08:00,"[38802.332, 17681.0, 41270.0, 14799.0, 23447.0, 27452.666, 41271.332, 17646.666]",10442.333
2025-06-21 14:45:00+08:00,2025-06-21 15:00:00+08:00,"[17681.0, 41270.0, 14799.0, 23447.0, 27452.666, 41271.332, 17646.666, 12951.0]",15637.0
2025-06-21 15:00:00+08:00,2025-06-21 15:15:00+08:00,"[41270.0, 14799.0, 23447.0, 27452.666, 41271.332, 17646.666, 12951.0, 10442.333]",11257.333
2025-06-21 15:15:00+08:00,2025-06-21 15:30:00+08:00,"[14799.0, 23447.0, 27452.666, 41271.332, 17646.666, 12951.0, 10442.333, 15637.0]",13406.333
2025-06-21 15:30:00+08:00,2025-06-21 15:45:00+08:00,"[23447.0, 27452.666, 41271.332, 17646.666, 12951.0, 10442.333, 15637.0, 11257.333]",25533.0
2025-06-21 15:45:00+08:00,2025-06-21 16:00:00+08:00,"[27452.666, 41271.332, 17646.666, 12951.0, 10442.333, 15637.0, 11257.333, 13406.333]",18745.334
2025-06-21 16:00:00+08:00,2025-06-21 16:15:00+08:00,"[41271.332, 17646.666, 12951.0, 10442.333, 15637.0, 11257.333, 13406.333, 25533.0]",33774.668
2025-06-21 16:15:00+08:00,2025-06-21 16:30:00+08:00,"[17646.666, 12951.0, 10442.333, 15637.0, 11257.333, 13406.333, 25533.0, 18745.334]",17176.0
2025-06-21 16:30:00+08:00,2025-06-21 16:45:00+08:00,"[12951.0, 10442.333, 15637.0, 11257.333, 13406.333, 25533.0, 18745.334, 33774.668]",2827.3333
2025-06-21 16:45:00+08:00,2025-06-21 17:00:00+08:00,"[10442.333, 15637.0, 11257.333, 13406.333, 25533.0, 18745.334, 33774.668, 17176.0]",4266.0
2025-06-21 17:00:00+08:00,2025-06-21 17:15:00+08:00,"[15637.0, 11257.333, 13406.333, 25533.0, 18745.334, 33774.668, 17176.0, 2827.3333]",2971.3333
2025-06-21 17:15:00+08:00,2025-06-21 17:30:00+08:00,"[11257.333, 13406.333, 25533.0, 18745.334, 33774.668, 17176.0, 2827.3333, 4266.0]",4779.3335
2025-06-21 17:30:00+08:00,2025-06-21 17:45:00+08:00,"[13406.333, 25533.0, 18745.334, 33774.668, 17176.0, 2827.3333, 4266.0, 2971.3333]",4351.3335
2025-06-21 17:45:00+08:00,2025-06-21 18:00:00+08:00,"[25533.0, 18745.334, 33774.668, 17176.0, 2827.3333, 4266.0, 2971.3333, 4779.3335]",1970.6666
2025-06-21 18:00:00+08:00,2025-06-21 18:15:00+08:00,"[18745.334, 33774.668, 17176.0, 2827.3333, 4266.0, 2971.3333, 4779.3335, 4351.3335]",967.0
2025-06-21 18:15:00+08:00,2025-06-21 18:30:00+08:00,"[33774.668, 17176.0, 2827.3333, 4266.0, 2971.3333, 4779.3335, 4351.3335, 1970.6666]",521.6667
2025-06-21 18:30:00+08:00,2025-06-21 18:45:00+08:00,"[17176.0, 2827.3333, 4266.0, 2971.3333, 4779.3335, 4351.3335, 1970.6666, 967.0]",171.0
2025-06-21 18:45:00+08:00,2025-06-21 19:00:00+08:00,"[2827.3333, 4266.0, 2971.3333, 4779.3335, 4351.3335, 1970.6666, 967.0, 521.6667]",46.333332
2025-06-22 07:45:00+08:00,2025-06-22 08:00:00+08:00,"[782.6667, 2714.3333, 3511.6667, 5058.0, 8032.3335, 8846.333, 8450.0, 8941.0]",10620.667
2025-06-22 08:00:00+08:00,2025-06-22 08:15:00+08:00,"[2714.3333, 3511.6667, 5058.0, 8032.3335, 8846.333, 8450.0, 8941.0, 20546.334]",4269.6665
2025-06-22 08:15:00+08:00,2025-06-22 08:30:00+08:00,"[3511.6667, 5058.0, 8032.3335, 8846.333, 8450.0, 8941.0, 20546.334, 10620.667]",29153.334
2025-06-22 08:30:00+08:00,2025-06-22 08:45:00+08:00,"[5058.0, 8032.3335, 8846.333, 8450.0, 8941.0, 20546.334, 10620.667, 4269.6665]",7621.0
2025-06-22 08:45:00+08:00,2025-06-22 09:00:00+08:00,"[8032.3335, 8846.333, 8450.0, 8941.0, 20546.334, 10620.667, 4269.6665, 29153.334]",14779.333
2025-06-22 09:00:00+08:00,2025-06-22 09:15:00+08:00,"[8846.333, 8450.0, 8941.0, 20546.334, 10620.667, 4269.6665, 29153.334, 7621.0]",11772.333
2025-06-22 09:15:00+08:00,2025-06-22 09:30:00+08:00,"[8450.0, 8941.0, 20546.334, 10620.667, 4269.6665, 29153.334, 7621.0, 14779.333]",8050.6665
2025-06-22 09:30:00+08:00,2025-06-22 09:45:00+08:00,"[8941.0, 20546.334, 10620.667, 4269.6665, 29153.334, 7621.0, 14779.333, 11772.333]",20795.334
2025-06-22 09:45:00+08:00,2025-06-22 10:00:00+08:00,"[20546.334, 10620.667, 4269.6665, 29153.334, 7621.0, 14779.333, 11772.333, 8050.6665]",22062.666
2025-06-22 10:00:00+08:00,2025-06-22 10:15:00+08:00,"[10620.667, 4269.6665, 29153.334, 7621.0, 14779.333, 11772.333, 8050.6665, 20795.334]",11517.0
2025-06-22 10:15:00+08:00,2025-06-22 10:30:00+08:00,"[4269.6665, 29153.334, 7621.0, 14779.333, 11772.333, 8050.6665, 20795.334, 22062.666]",20349.666
2025-06-22 10:30:00+08:00,2025-06-22 10:45:00+08:00,"[29153.334, 7621.0, 14779.333, 11772.333, 8050.6665, 20795.334, 22062.666, 11517.0]",8741.0
2025-06-22 10:45:00+08:00,2025-06-22 11:00:00+08:00,"[7621.0, 14779.333, 11772.333, 8050.6665, 20795.334, 22062.666, 11517.0, 20349.666]",42728.332
2025-06-22 11:00:00+08:00,2025-06-22 11:15:00+08:00,"[14779.333, 11772.333, 8050.6665, 20795.334, 22062.666, 11517.0, 20349.666, 8741.0]",12892.667
2025-06-22 11:15:00+08:00,2025-06-22 11:30:00+08:00,"[11772.333, 8050.6665, 20795.334, 22062.666, 11517.0, 20349.666, 8741.0, 42728.332]",27997.0
2025-06-22 11:30:00+08:00,2025-06-22 11:45:00+08:00,"[8050.6665, 20795.334, 22062.666, 11517.0, 20349.666, 8741.0, 42728.332, 12892.667]",19676.334
2025-06-22 11:45:00+08:00,2025-06-22 12:00:00+08:00,"[20795.334, 22062.666, 11517.0, 20349.666, 8741.0, 42728.332, 12892.667, 27997.0]",18893.666
2025-06-22 12:00:00+08:00,2025-06-22 12:15:00+08:00,"[22062.666, 11517.0, 20349.666, 8741.0, 42728.332, 12892.667, 27997.0, 19676.334]",27517.0
2025-06-22 12:15:00+08:00,2025-06-22 12:30:00+08:00,"[11517.0, 20349.666, 8741.0, 42728.332, 12892.667, 27997.0, 19676.334, 18893.666]",37075.668
2025-06-22 12:30:00+08:00,2025-06-22 12:45:00+08:00,"[20349.666, 8741.0, 42728.332, 12892.667, 27997.0, 19676.334, 18893.666, 27517.0]",17933.334
2025-06-22 12:45:00+08:00,2025-06-22 13:00:00+08:00,"[8741.0, 42728.332, 12892.667, 27997.0, 19676.334, 18893.666, 27517.0, 37075.668]",35613.668
2025-06-22 13:00:00+08:00,2025-06-22 13:15:00+08:00,"[42728.332, 12892.667, 27997.0, 19676.334, 18893.666, 27517.0, 37075.668, 17933.334]",13308.0
2025-06-22 13:15:00+08:00,2025-06-22 13:30:00+08:00,"[12892.667, 27997.0, 19676.334, 18893.666, 27517.0, 37075.668, 17933.334, 35613.668]",21988.0
2025-06-22 13:30:00+08:00,2025-06-22 13:45:00+08:00,"[27997.0, 19676.334, 18893.666, 27517.0, 37075.668, 17933.334, 35613.668, 13308.0]",15511.333
2025-06-22 13:45:00+08:00,2025-06-22 14:00:00+08:00,"[19676.334, 18893.666, 27517.0, 37075.668, 17933.334, 35613.668, 13308.0, 21988.0]",13996.667
2025-06-22 14:00:00+08:00,2025-06-22 14:15:00+08:00,"[18893.666, 27517.0, 37075.668, 17933.334, 35613.668, 13308.0, 21988.0, 15511.333]",13961.0
2025-06-22 14:15:00+08:00,2025-06-22 14:30:00+08:00,"[27517.0, 37075.668, 17933.334, 35613.668, 13308.0, 21988.0, 15511.333, 13996.667]",24847.334
2025-06-22 14:30:00+08:00,2025-06-22 14:45:00+08:00,"[37075.668, 17933.334, 35613.668, 13308.0, 21988.0, 15511.333, 13996.667, 13961.0]",26973.334
2025-06-22 14:45:00+08:00,2025-06-22 15:00:00+08:00,"[17933.334, 35613.668, 13308.0, 21988.0, 15511.333, 13996.667, 13961.0, 24847.334]",44912.668
2025-06-22 15:00:00+08:00,2025-06-22 15:15:00+08:00,"[35613.668, 13308.0, 21988.0, 15511.333, 13996.667, 13961.0, 24847.334, 26973.334]",37389.0
2025-06-22 15:15:00+08:00,2025-06-22 15:30:00+08:00,"[13308.0, 21988.0, 15511.333, 13996.667, 13961.0, 24847.334, 26973.334, 44912.668]",28989.666
2025-06-22 15:30:00+08:00,2025-06-22 15:45:00+08:00,"[21988.0, 15511.333, 13996.667, 13961.0, 24847.334, 26973.334, 44912.668, 37389.0]",33906.332
2025-06-22 15:45:00+08:00,2025-06-22 16:00:00+08:00,"[15511.333, 13996.667, 13961.0, 24847.334, 26973.334, 44912.668, 37389.0, 28989.666]",23289.666
2025-06-22 16:00:00+08:00,2025-06-22 16:15:00+08:00,"[13996.667, 13961.0, 24847.334, 26973.334, 44912.668, 37389.0, 28989.666, 33906.332]",15686.0
2025-06-22 16:15:00+08:00,2025-06-22 16:30:00+08:00,"[13961.0, 24847.334, 26973.334, 44912.668, 37389.0, 28989.666, 33906.332, 23289.666]",4473.3335
2025-06-22 16:30:00+08:00,2025-06-22 16:45:00+08:00,"[24847.334, 26973.334, 44912.668, 37389.0, 28989.666, 33906.332, 23289.666, 15686.0]",11007.667
2025-06-22 16:45:00+08:00,2025-06-22 17:00:00+08:00,"[26973.334, 44912.668, 37389.0, 28989.666, 33906.332, 23289.666, 15686.0, 4473.3335]",24783.0
2025-06-22 17:00:00+08:00,2025-06-22 17:15:00+08:00,"[44912.668, 37389.0, 28989.666, 33906.332, 23289.666, 15686.0, 4473.3335, 11007.667]",4439.3335
2025-06-22 17:15:00+08:00,2025-06-22 17:30:00+08:00,"[37389.0, 28989.666, 33906.332, 23289.666, 15686.0, 4473.3335, 11007.667, 24783.0]",4138.6665
2025-06-22 17:30:00+08:00,2025-06-22 17:45:00+08:00,"[28989.666, 33906.332, 23289.666, 15686.0, 4473.3335, 11007.667, 24783.0, 4439.3335]",3654.6667
2025-06-22 17:45:00+08:00,2025-06-22 18:00:00+08:00,"[33906.332, 23289.666, 15686.0, 4473.3335, 11007.667, 24783.0, 4439.3335, 4138.6665]",2595.0
2025-06-22 18:00:00+08:00,2025-06-22 18:15:00+08:00,"[23289.666, 15686.0, 4473.3335, 11007.667, 24783.0, 4439.3335, 4138.6665, 3654.6667]",1252.3334
2025-06-22 18:15:00+08:00,2025-06-22 18:30:00+08:00,"[15686.0, 4473.3335, 11007.667, 24783.0, 4439.3335, 4138.6665, 3654.6667, 2595.0]",1035.6666
2025-06-22 18:30:00+08:00,2025-06-22 18:45:00+08:00,"[4473.3335, 11007.667, 24783.0, 4439.3335, 4138.6665, 3654.6667, 2595.0, 1252.3334]",74.666664
2025-06-22 18:45:00+08:00,2025-06-22 19:00:00+08:00,"[11007.667, 24783.0, 4439.3335, 4138.6665, 3654.6667, 2595.0, 1252.3334, 1035.6666]",56.0
2025-06-23 07:30:00+08:00,2025-06-23 07:45:00+08:00,"[179.33333, 1357.6666, 1103.6666, 1680.3334, 2118.3333, 6632.6665, 9124.333, 11111.333]",8183.6665
2025-06-23 07:45:00+08:00,2025-06-23 08:00:00+08:00,"[1357.6666, 1103.6666, 1680.3334, 2118.3333, 6632.6665, 9124.333, 11111.333, 9791.667]",19631.334
2025-06-23 08:00:00+08:00,2025-06-23 08:15:00+08:00,"[1103.6666, 1680.3334, 2118.3333, 6632.6665, 9124.333, 11111.333, 9791.667, 8183.6665]",23000.334
2025-06-23 08:15:00+08:00,2025-06-23 08:30:00+08:00,"[1680.3334, 2118.3333, 6632.6665, 9124.333, 11111.333, 9791.667, 8183.6665, 19631.334]",26944.334
2025-06-23 08:30:00+08:00,2025-06-23 08:45:00+08:00,"[2118.3333, 6632.6665, 9124.333, 11111.333, 9791.667, 8183.6665, 19631.334, 23000.334]",28044.666
2025-06-23 08:45:00+08:00,2025-06-23 09:00:00+08:00,"[6632.6665, 9124.333, 11111.333, 9791.667, 8183.6665, 19631.334, 23000.334, 26944.334]",40228.0
2025-06-23 09:00:00+08:00,2025-06-23 09:15:00+08:00,"[9124.333, 11111.333, 9791.667, 8183.6665, 19631.334, 23000.334, 26944.334, 28044.666]",27570.666
2025-06-23 09:15:00+08:00,2025-06-23 09:30:00+08:00,"[11111.333, 9791.667, 8183.6665, 19631.334, 23000.334, 26944.334, 28044.666, 40228.0]",27170.666
2025-06-23 09:30:00+08:00,2025-06-23 09:45:00+08:00,"[9791.667, 8183.6665, 19631.334, 23000.334, 26944.334, 28044.666, 40228.0, 27570.666]",37526.332
2025-06-23 09:45:00+08:00,2025-06-23 10:00:00+08:00,"[8183.6665, 19631.334, 23000.334, 26944.334, 28044.666, 40228.0, 27570.666, 27170.666]",27589.334
2025-06-23 10:00:00+08:00,2025-06-23 10:15:00+08:00,"[19631.334, 23000.334, 26944.334, 28044.666, 40228.0, 27570.666, 27170.666, 37526.332]",27584.334
2025-06-23 10:15:00+08:00,2025-06-23 10:30:00+08:00,"[23000.334, 26944.334, 28044.666, 40228.0, 27570.666, 27170.666, 37526.332, 27589.334]",31049.334
2025-06-23 10:30:00+08:00,2025-06-23 10:45:00+08:00,"[26944.334, 28044.666, 40228.0, 27570.666, 27170.666, 37526.332, 27589.334, 27584.334]",36950.332
2025-06-23 10:45:00+08:00,2025-06-23 11:00:00+08:00,"[28044.666, 40228.0, 27570.666, 27170.666, 37526.332, 27589.334, 27584.334, 31049.334]",35620.332
2025-06-23 11:00:00+08:00,2025-06-23 11:15:00+08:00,"[40228.0, 27570.666, 27170.666, 37526.332, 27589.334, 27584.334, 31049.334, 36950.332]",32882.0
2025-06-23 11:15:00+08:00,2025-06-23 11:30:00+08:00,"[27570.666, 27170.666, 37526.332, 27589.334, 27584.334, 31049.334, 36950.332, 35620.332]",41281.0
2025-06-23 11:30:00+08:00,2025-06-23 11:45:00+08:00,"[27170.666, 37526.332, 27589.334, 27584.334, 31049.334, 36950.332, 35620.332, 32882.0]",28283.0
2025-06-23 11:45:00+08:00,2025-06-23 12:00:00+08:00,"[37526.332, 27589.334, 27584.334, 31049.334, 36950.332, 35620.332, 32882.0, 41281.0]",37450.0
2025-06-23 12:00:00+08:00,2025-06-23 12:15:00+08:00,"[27589.334, 27584.334, 31049.334, 36950.332, 35620.332, 32882.0, 41281.0, 28283.0]",31680.666
2025-06-23 12:15:00+08:00,2025-06-23 12:30:00+08:00,"[27584.334, 31049.334, 36950.332, 35620.332, 32882.0, 41281.0, 28283.0, 37450.0]",35053.0
2025-06-23 12:30:00+08:00,2025-06-23 12:45:00+08:00,"[31049.334, 36950.332, 35620.332, 32882.0, 41281.0, 28283.0, 37450.0, 31680.666]",45567.0
2025-06-23 12:45:00+08:00,2025-06-23 13:00:00+08:00,"[36950.332, 35620.332, 32882.0, 41281.0, 28283.0, 37450.0, 31680.666, 35053.0]",51585.0
2025-06-23 13:00:00+08:00,2025-06-23 13:15:00+08:00,"[35620.332, 32882.0, 41281.0, 28283.0, 37450.0, 31680.666, 35053.0, 45567.0]",36287.668
2025-06-23 13:15:00+08:00,2025-06-23 13:30:00+08:00,"[32882.0, 41281.0, 28283.0, 37450.0, 31680.666, 35053.0, 45567.0, 51585.0]",31131.334
2025-06-23 13:30:00+08:00,2025-06-23 13:45:00+08:00,"[41281.0, 28283.0, 37450.0, 31680.666, 35053.0, 45567.0, 51585.0, 36287.668]",36034.0
2025-06-23 13:45:00+08:00,2025-06-23 14:00:00+08:00,"[28283.0, 37450.0, 31680.666, 35053.0, 45567.0, 51585.0, 36287.668, 31131.334]",52465.0
2025-06-23 14:00:00+08:00,2025-06-23 14:15:00+08:00,"[37450.0, 31680.666, 35053.0, 45567.0, 51585.0, 36287.668, 31131.334, 36034.0]",42705.0
2025-06-23 14:15:00+08:00,2025-06-23 14:30:00+08:00,"[31680.666, 35053.0, 45567.0, 51585.0, 36287.668, 31131.334, 36034.0, 52465.0]",22559.666
2025-06-23 14:30:00+08:00,2025-06-23 14:45:00+08:00,"[35053.0, 45567.0, 51585.0, 36287.668, 31131.334, 36034.0, 52465.0, 42705.0]",31527.334
2025-06-23 14:45:00+08:00,2025-06-23 15:00:00+08:00,"[45567.0, 51585.0, 36287.668, 31131.334, 36034.0, 52465.0, 42705.0, 22559.666]",35975.0
2025-06-23 15:00:00+08:00,2025-06-23 15:15:00+08:00,"[51585.0, 36287.668, 31131.334, 36034.0, 52465.0, 42705.0, 22559.666, 31527.334]",18049.334
2025-06-23 15:15:00+08:00,2025-06-23 15:30:00+08:00,"[36287.668, 31131.334, 36034.0, 52465.0, 42705.0, 22559.666, 31527.334, 35975.0]",39567.0
2025-06-23 15:30:00+08:00,2025-06-23 15:45:00+08:00,"[31131.334, 36034.0, 52465.0, 42705.0, 22559.666, 31527.334, 35975.0, 18049.334]",29913.334
2025-06-23 15:45:00+08:00,2025-06-23 16:00:00+08:00,"[36034.0, 52465.0, 42705.0, 22559.666, 31527.334, 35975.0, 18049.334, 39567.0]",27611.666
2025-06-23 16:00:00+08:00,2025-06-23 16:15:00+08:00,"[52465.0, 42705.0, 22559.666, 31527.334, 35975.0, 18049.334, 39567.0, 29913.334]",26190.666
2025-06-23 16:15:00+08:00,2025-06-23 16:30:00+08:00,"[42705.0, 22559.666, 31527.334, 35975.0, 18049.334, 39567.0, 29913.334, 27611.666]",11587.0
2025-06-23 16:30:00+08:00,2025-06-23 16:45:00+08:00,"[22559.666, 31527.334, 35975.0, 18049.334, 39567.0, 29913.334, 27611.666, 26190.666]",9170.667
2025-06-23 16:45:00+08:00,2025-06-23 17:00:00+08:00,"[31527.334, 35975.0, 18049.334, 39567.0, 29913.334, 27611.666, 26190.666, 11587.0]",19163.666
2025-06-23 17:00:00+08:00,2025-06-23 17:15:00+08:00,"[35975.0, 18049.334, 39567.0, 29913.334, 27611.666, 26190.666, 11587.0, 9170.667]",16254.0
2025-06-23 17:15:00+08:00,2025-06-23 17:30:00+08:00,"[18049.334, 39567.0, 29913.334, 27611.666, 26190.666, 11587.0, 9170.667, 19163.666]",12475.333
2025-06-23 17:30:00+08:00,2025-06-23 17:45:00+08:00,"[39567.0, 29913.334, 27611.666, 26190.666, 11587.0, 9170.667, 19163.666, 16254.0]",9802.667
2025-06-23 17:45:00+08:00,2025-06-23 18:00:00+08:00,"[29913.334, 27611.666, 26190.666, 11587.0, 9170.667, 19163.666, 16254.0, 12475.333]",5174.6665
2025-06-23 18:00:00+08:00,2025-06-23 18:15:00+08:00,"[27611.666, 26190.666, 11587.0, 9170.667, 19163.666, 16254.0, 12475.333, 9802.667]",2694.3333
2025-06-23 18:15:00+08:00,2025-06-23 18:30:00+08:00,"[26190.666, 11587.0, 9170.667, 19163.666, 16254.0, 12475.333, 9802.667, 5174.6665]",1915.6666
2025-06-23 18:30:00+08:00,2025-06-23 18:45:00+08:00,"[11587.0, 9170.667, 19163.666, 16254.0, 12475.333, 9802.667, 5174.6665, 2694.3333]",648.6667
2025-06-23 18:45:00+08:00,2025-06-23 19:00:00+08:00,"[9170.667, 19163.666, 16254.0, 12475.333, 9802.667, 5174.6665, 2694.3333, 1915.6666]",69.333336
2025-06-24 07:45:00+08:00,2025-06-24 08:00:00+08:00,"[408.33334, 1645.3334, 2938.3333, 3772.6667, 6022.6665, 8034.0, 11081.667, 16258.333]",18738.666
